t,i,q
-0.5968,-1.6734582,3.2306246
-0.5964,-1.6734319,3.230845
-0.596,-1.6735412,3.230928
-0.5956,-1.6733904,3.230928
-0.5952,-1.548892,3.2339258
-0.5948,-1.5357049,3.238096
-0.5944,-1.5383018,3.2426321
-0.594,-1.5384406,3.2432552
-0.5936,-1.5386517,3.2431196
-0.5932,-1.5386542,3.2432552
-0.5928,-1.5388577,3.2431026
-0.5924,-1.5389105,3.2427201
-0.592,-1.5390499,3.2434625
-0.5916,-1.5394941,3.2427056
-0.5912,-1.5389683,3.2431409
-0.5908,-1.5392038,3.2429977
-0.5904,-1.4947028,3.238332
-0.59,-1.3980292,3.2208933
-0.5896,-1.4020731,3.2290339
-0.5892,-1.4034011,3.230928
-0.5888,-1.4032874,3.2311679
-0.5884,-1.4032748,3.2315423
-0.588,-1.4035443,3.2317131
-0.5876,-1.4036159,3.2315197
-0.5872,-1.4035254,3.2316654
-0.5868,-1.4035254,3.2316151
-0.5864,-1.4034482,3.2317131
-0.586,-1.4038175,3.2314745
-0.5856,-1.4031272,3.2317829
-0.5852,-1.3001157,3.2018342
-0.5848,-1.2640347,3.185709
-0.5844,-1.2681975,3.1952753
-0.584,-1.269207,3.1959876
-0.5836,-1.2693389,3.1957578
-0.5832,-1.2693389,3.1961484
-0.5828,-1.2695631,3.1959876
-0.5824,-1.2693389,3.1959876
-0.582,-1.2695462,3.1962232
-0.5816,-1.2693389,3.1964292
-0.5812,-1.2693389,3.1965373
-0.5808,-1.2696818,3.1963086
-0.5804,-1.2543688,3.1894771
-0.58,-1.1528366,3.1347766
-0.5796,-1.1415712,3.1326131
-0.5792,-1.1436504,3.1377722
-0.5788,-1.1440424,3.1382948
-0.5784,-1.1441819,3.1382119
-0.578,-1.1441819,3.1379726
-0.5776,-1.1439501,3.1379631
-0.5772,-1.1441819,3.1379631
-0.5768,-1.1446831,3.138178
-0.5764,-1.1440349,3.1384531
-0.576,-1.1441819,3.1379631
-0.5756,-1.1441819,3.1381271
-0.5752,-1.1126197,3.1164188
-0.5748,-1.0244559,3.0511707
-0.5744,-1.0269513,3.0590353
-0.574,-1.0276618,3.0602716
-0.5736,-1.0281329,3.0603978
-0.5732,-1.0281329,3.0608312
-0.5728,-1.0278728,3.0608589
-0.5724,-1.0281329,3.0605498
-0.572,-1.0280198,3.061085
-0.5716,-1.0281329,3.0605448
-0.5712,-1.0281329,3.0605448
-0.5708,-1.0288778,3.060585
-0.5704,-1.0282912,3.0610153
-0.57,-0.9600908,2.992817
-0.5696,-0.9266975,2.9575188
-0.5692,-0.9290148,2.9643174
-0.5688,-0.9291674,2.9650856
-0.5684,-0.9291222,2.9653815
-0.568,-0.9291222,2.9653815
-0.5676,-0.9292202,2.9647339
-0.5672,-0.9293577,2.9645963
-0.5668,-0.929511,2.965215
-0.5664,-0.9296643,2.965374
-0.566,-0.9292258,2.9652433
-0.5656,-0.9291222,2.965617
-0.5652,-0.921034,2.954502
-0.5648,-0.8472924,2.8492101
-0.5644,-0.8478803,2.8515766
-0.564,-0.8495054,2.856019
-0.5636,-0.8493226,2.8563733
-0.5632,-0.8495788,2.8564826
-0.5628,-0.8497409,2.85672
-0.5624,-0.8495054,2.8561755
-0.562,-0.8497221,2.8569707
-0.5616,-0.8495054,2.8565769
-0.5612,-0.849739,2.8567879
-0.5608,-0.8498653,2.8564186
-0.5604,-0.8499614,2.8573061
-0.56,-0.8257628,2.8070453
-0.5596,-0.7872685,2.7253712
-0.5592,-0.7902836,2.7349744
-0.5588,-0.7911668,2.7363519
-0.5584,-0.7914004,2.7367986
-0.558,-0.7914809,2.7366881
-0.5576,-0.7914809,2.7361453
-0.5572,-0.7913703,2.7367383
-0.5568,-0.7911668,2.7365291
-0.5564,-0.7913477,2.7373093
-0.556,-0.7914683,2.7374449
-0.5556,-0.7911668,2.7369719
-0.5552,-0.7914177,2.7357668
-0.5548,-0.7651143,2.64811
-0.5544,-0.7519632,2.6034649
-0.554,-0.7543954,2.6098067
-0.5536,-0.7546932,2.6108928
-0.5532,-0.7544991,2.611178
-0.5528,-0.7544991,2.6112873
-0.5524,-0.7544991,2.6111101
-0.552,-0.7544991,2.6115812
-0.5516,-0.7547007,2.611178
-0.5512,-0.7546423,2.6107037
-0.5508,-0.7547177,2.6112891
-0.5504,-0.754516,2.6113457
-0.55,-0.7548131,2.6111101
-0.5496,-0.7410652,2.4913694
-0.5492,-0.7409551,2.4818714
-0.5488,-0.7418948,2.4846754
-0.5484,-0.7419023,2.485482
-0.548,-0.7417007,2.4852684
-0.5476,-0.7418854,2.4857176
-0.5472,-0.7415236,2.4858947
-0.5468,-0.741859,2.4860209
-0.5464,-0.7422503,2.4859946
-0.546,-0.7417855,2.4859531
-0.5456,-0.7417252,2.4857421
-0.5452,-0.7417328,2.4857176
-0.5448,-0.7451133,2.4494642
-0.5444,-0.7510072,2.3540473
-0.544,-0.7530261,2.35959
-0.5436,-0.7537949,2.360977
-0.5432,-0.7535399,2.361075
-0.5428,-0.7538753,2.3609996
-0.5424,-0.7539846,2.3610524
-0.542,-0.753962,2.3607961
-0.5416,-0.7542635,2.3613513
-0.5412,-0.7538904,2.3616793
-0.5408,-0.7537152,2.3615812
-0.5404,-0.7535569,2.3613777
-0.54,-0.7537453,2.3610316
-0.5396,-0.7826891,2.2629655
-0.5392,-0.7868671,2.2384466
-0.5388,-0.7899865,2.2437326
-0.5384,-0.7898031,2.2442125
-0.538,-0.7896938,2.2442948
-0.5376,-0.7897654,2.2445115
-0.5372,-0.7896392,2.2440454
-0.5368,-0.7896014,2.2441334
-0.5364,-0.7896222,2.2440322
-0.536,-0.7894394,2.2438583
-0.5356,-0.7893433,2.2444418
-0.5352,-0.789479,2.2446679
-0.5348,-0.8117153,2.2659251
-0.5344,-0.9837693,2.5517159
-0.534,-0.9144959,2.4357552
-0.5336,-0.9167534,2.4408606
-0.5332,-0.917109,2.4418739
-0.5328,-0.9171316,2.4419833
-0.5324,-0.9171216,2.4421208
-0.532,-0.9172786,2.4424669
-0.5316,-0.9166404,2.4424983
-0.5312,-0.917109,2.4426177
-0.5308,-0.9168804,2.4419833
-0.5304,-0.9166215,2.4415743
-0.53,-0.9166065,2.4419361
-0.5296,-0.916403,2.4423243
-0.5292,-0.916354,2.4420536
-0.5288,-0.8894167,2.3527921
-0.5284,-0.8805493,2.3233493
-0.528,-0.8817698,2.327916
-0.5276,-0.8816316,2.3282113
-0.5272,-0.8822742,2.3283413
-0.5268,-0.8821894,2.3284883
-0.5264,-0.8825512,2.328771
-0.526,-0.8825267,2.328249
-0.5256,-0.8819331,2.3279004
-0.5252,-0.8821687,2.3283922
-0.5248,-0.8821687,2.3283922
-0.5244,-0.8823119,2.3282829
-0.524,-0.8815845,2.322709
-0.5236,-0.8679357,2.2127956
-0.5232,-0.8688627,2.2151056
-0.5228,-0.8699469,2.2166133
-0.5224,-0.870077,2.2171051
-0.522,-0.870077,2.2172314
-0.5216,-0.8698414,2.2166641
-0.5212,-0.8698414,2.2171089
-0.5208,-0.8698715,2.2168432
-0.5204,-0.870077,2.2167942
-0.52,-0.8703125,2.2169675
-0.5196,-0.8703125,2.2169977
-0.5192,-0.8702484,2.217173
-0.5188,-0.8757866,2.161771
-0.5184,-0.8780078,2.1027149
-0.518,-0.8807616,2.1083243
-0.5176,-0.8810104,2.1097163
-0.5172,-0.8811479,2.1103023
-0.5168,-0.8811536,2.1096183
-0.5164,-0.8809237,2.1103137
-0.516,-0.8809878,2.1098539
-0.5156,-0.8802026,2.1102798
-0.5152,-0.8807635,2.1098539
-0.5148,-0.8806768,2.1100894
-0.5144,-0.8806768,2.1100894
-0.514,-0.8801367,2.1126802
-0.5136,-0.8803954,2.1220893
-0.5132,-0.9112987,2.003379
-0.5128,-0.9130298,2.0069367
-0.5124,-0.9142824,2.0084211
-0.512,-0.9140657,2.0083495
-0.5116,-0.9139394,2.0089726
-0.5112,-0.9135776,2.0085681
-0.5108,-0.9138113,2.0086774
-0.5104,-0.9140317,2.0087565
-0.51,-0.9139526,2.0080951
-0.5096,-0.9142503,2.0083306
-0.5092,-0.9137302,2.0083306
-0.5088,-0.9139978,2.008867
-0.5084,-0.9495027,1.9479555
-0.508,-0.9653532,1.9107111
-0.5076,-0.9687076,1.9164964
-0.5072,-0.9690876,1.9174902
-0.5068,-0.9688785,1.9171548
-0.5064,-0.9692233,1.9173262
-0.506,-0.9690876,1.9176428
-0.5056,-0.9689689,1.9172515
-0.5052,-0.9690726,1.9174073
-0.5048,-0.9687503,1.9174073
-0.5044,-0.9690876,1.9168576
-0.504,-0.9689369,1.9170084
-0.5036,-0.9746144,1.9112625
-0.5032,-1.0287812,1.848349
-0.5028,-1.042281,1.8366076
-0.5024,-1.0443627,1.8388664
-0.502,-1.0447158,1.8398287
-0.5016,-1.0452497,1.8399889
-0.5012,-1.0444136,1.8395379
-0.5008,-1.0449187,1.8392037
-0.5004,-1.044717,1.839568
-0.5,-1.0444645,1.8402245
-0.4996,-1.044229,1.8399889
-0.4992,-1.0444815,1.8399889
-0.4988,-1.0445569,1.8399889
-0.4984,-1.0569237,1.8314881
-0.498,-1.1334186,1.7766725
-0.4976,-1.137516,1.7793689
-0.4972,-1.1388628,1.7801001
-0.4968,-1.1392472,1.7799908
-0.4964,-1.1390179,1.7804173
-0.496,-1.1389871,1.779923
-0.4956,-1.1388967,1.779923
-0.4952,-1.1386856,1.779923
-0.4948,-1.1386856,1.780151
-0.4944,-1.1386856,1.7804726
-0.494,-1.1389212,1.7809531
-0.4936,-1.1389212,1.7807722
-0.4932,-1.2005442,1.7560499
-0.4928,-1.2427471,1.7365152
-0.4924,-1.2462547,1.7398231
-0.492,-1.2462547,1.7404412
-0.4916,-1.2467861,1.7402716
-0.4912,-1.2467748,1.7402094
-0.4908,-1.2470424,1.7406654
-0.4904,-1.2471328,1.7405071
-0.49,-1.24682,1.7405071
-0.4896,-1.2469614,1.7407276
-0.4892,-1.2464903,1.7407559
-0.4888,-1.2462604,1.7405071
-0.4884,-1.2502501,1.7398238
-0.488,-1.3610632,1.7195996
-0.4876,-1.3614851,1.7189593
-0.4872,-1.3645449,1.7215348
-0.4868,-1.3643452,1.7222961
-0.4864,-1.3645807,1.7220285
-0.486,-1.3644017,1.7220209
-0.4856,-1.364511,1.7223696
-0.4852,-1.3645411,1.7226309
-0.4848,-1.3647296,1.7222207
-0.4844,-1.3643678,1.7223696
-0.484,-1.3645807,1.7228909
-0.4836,-1.3643508,1.7223884
-0.4832,-1.4024134,1.723568
-0.4828,-1.4821158,1.7210472
-0.4824,-1.4881428,1.7252822
-0.482,-1.489631,1.7264807
-0.4816,-1.4894237,1.7263275
-0.4812,-1.4894689,1.7264977
-0.4808,-1.4896592,1.7268595
-0.4804,-1.4896592,1.726543
-0.48,-1.4896592,1.7263897
-0.4796,-1.4899733,1.726347
-0.4792,-1.4901787,1.725933
-0.4788,-1.4898452,1.7261271
-0.4784,-1.4894369,1.7268972
-0.478,-1.5578346,1.7404217
-0.4776,-1.610107,1.7493563
-0.4772,-1.6154852,1.7530593
-0.4768,-1.6160933,1.7538042
-0.4764,-1.6161611,1.7537477
-0.476,-1.6160349,1.7541284
-0.4756,-1.615837,1.7541623
-0.4752,-1.6160179,1.7535957
-0.4748,-1.6160179,1.7537766
-0.4744,-1.6163081,1.754016
-0.474,-1.6159124,1.7533055
-0.4736,-1.6162195,1.7533639
-0.4732,-1.6162874,1.7537144
-0.4728,-1.7127148,1.7907983
-0.4724,-1.7373601,1.80098
-0.472,-1.7402183,1.8029349
-0.4716,-1.7404312,1.803112
-0.4712,-1.7400694,1.8029525
-0.4708,-1.7402089,1.8028118
-0.4704,-1.7400525,1.8028771
-0.47,-1.7401618,1.8024575
-0.4696,-1.7399733,1.8030857
-0.4692,-1.7396592,1.802536
-0.4688,-1.7396592,1.8027263
-0.4684,-1.7401278,1.8026171
-0.468,-1.7624977,1.8165211
-0.4676,-1.850337,1.8702772
-0.4672,-1.8549731,1.873279
-0.4668,-1.8568765,1.8743796
-0.4664,-1.8564934,1.8739273
-0.466,-1.8564934,1.8743859
-0.4656,-1.8560977,1.8741667
-0.4652,-1.856609,1.8745781
-0.4648,-1.8562579,1.874276
-0.4644,-1.8562579,1.8750951
-0.464,-1.8562579,1.8745618
-0.4636,-1.8562579,1.8741441
-0.4632,-1.8560223,1.8743796
-0.4628,-1.9227361,1.9319053
-0.4624,-1.9543393,1.9604555
-0.462,-1.9615844,1.9650454
-0.4616,-1.962021,1.9658319
-0.4612,-1.9617874,1.9660882
-0.4608,-1.9624595,1.9658394
-0.4604,-1.9623351,1.9658375
-0.46,-1.9623351,1.9654757
-0.4596,-1.9618602,1.9653495
-0.4592,-1.9623351,1.9654625
-0.4588,-1.9623841,1.9650806
-0.4584,-1.9627459,1.9650655
-0.458,-1.9696208,1.9733015
-0.4576,-2.0359666,2.0528983
-0.4572,-2.0497665,2.0678343
-0.4568,-2.0541385,2.0710303
-0.4564,-2.0545148,2.0714801
-0.456,-2.0545148,2.0711636
-0.4556,-2.0542792,2.0703595
-0.4552,-2.0545148,2.0701415
-0.4548,-2.0545148,2.0704952
-0.4544,-2.0544903,2.0708846
-0.454,-2.0541285,2.0706736
-0.4536,-2.0541825,2.0703595
-0.4532,-2.0537296,2.0707508
-0.4528,-2.0691304,2.0953422
-0.4524,-2.116391,2.1778498
-0.452,-2.126531,2.1874355
-0.4516,-2.1290047,2.1891221
-0.4512,-2.1291065,2.1889996
-0.4508,-2.1293979,2.1894368
-0.4504,-2.1289802,2.1888733
-0.45,-2.1291065,2.1889996
-0.4496,-2.1288709,2.1888733
-0.4492,-2.128837,2.18896
-0.4488,-2.128543,2.1887841
-0.4484,-2.1286354,2.1890882
-0.448,-2.1284752,2.1885881
-0.4476,-2.1532245,2.2513524
-0.4472,-2.1750266,2.3100001
-0.4468,-2.1814576,2.3146956
-0.4464,-2.1821844,2.3157043
-0.446,-2.1823351,2.3156485
-0.4456,-2.1821844,2.315156
-0.4452,-2.1823182,2.3157823
-0.4448,-2.1821844,2.3151164
-0.4444,-2.1821844,2.3152175
-0.444,-2.1818609,2.315325
-0.4436,-2.1816347,2.3155511
-0.4432,-2.1818703,2.3156748
-0.4428,-2.1822264,2.3168507
-0.4424,-2.2079295,2.4425851
-0.442,-2.2085283,2.4463235
-0.4416,-2.213418,2.4503664
-0.4412,-2.2140135,2.4505417
-0.4408,-2.2142208,2.4505417
-0.4404,-2.2140625,2.4509487
-0.44,-2.2141567,2.4506359
-0.4396,-2.2138571,2.4512917
-0.4392,-2.2140625,2.4511786
-0.4388,-2.214298,2.4505417
-0.4384,-2.2144262,2.4504135
-0.438,-2.2147849,2.4505417
-0.4376,-2.2160938,2.4933927
-0.4372,-2.2109292,2.5750114
-0.4368,-2.2187609,2.5825315
-0.4364,-2.2212346,2.5850411
-0.436,-2.2216002,2.5848507
-0.4356,-2.2216002,2.5852691
-0.4352,-2.2217962,2.5850429
-0.4348,-2.2217491,2.5848771
-0.4344,-2.2218131,2.5851541
-0.434,-2.2220713,2.5849638
-0.4336,-2.2220713,2.5847339
-0.4332,-2.2218357,2.5843319
-0.4328,-2.2217416,2.584331
-0.4324,-2.2079513,2.6622757
-0.432,-2.1960943,2.7087199
-0.4316,-2.203808,2.7165881
-0.4312,-2.2052685,2.7173444
-0.4308,-2.20544,2.717916
-0.4304,-2.2052685,2.7174273
-0.43,-2.2052685,2.7174073
-0.4296,-2.2054249,2.7176303
-0.4292,-2.2054739,2.7173143
-0.4288,-2.2053119,2.7170655
-0.4284,-2.2054777,2.7176409
-0.428,-2.2051555,2.7173727
-0.4276,-2.2045828,2.718974
-0.4272,-2.1629765,2.8165358
-0.4268,-2.159568,2.8386345
-0.4264,-2.1632804,2.8429914
-0.426,-2.1640468,2.8433966
-0.4256,-2.163555,2.842901
-0.4252,-2.1635757,2.842737
-0.4248,-2.1635757,2.8425561
-0.4244,-2.1636473,2.8425015
-0.424,-2.1640091,2.8426993
-0.4236,-2.1636341,2.8424129
-0.4232,-2.1637698,2.8426956
-0.4228,-2.1639168,2.8423714
-0.4224,-2.1516853,2.8612754
-0.422,-2.0935224,2.9474576
-0.4216,-2.0990568,2.9541716
-0.4212,-2.1010405,2.9561277
-0.4208,-2.1013332,2.9560078
-0.4204,-2.1014966,2.9556459
-0.42,-2.1017823,2.9559437
-0.4196,-2.1013778,2.9559135
-0.4192,-2.1011253,2.9560379
-0.4188,-2.101278,2.9556573
-0.4184,-2.1014683,2.9556478
-0.418,-2.101261,2.9555951
-0.4176,-2.1015989,2.9552917
-0.4172,-2.0438538,3.0211195
-0.4168,-2.0090774,3.0446475
-0.4164,-2.0160713,3.0531082
-0.416,-2.0171655,3.0542037
-0.4156,-2.0172748,3.0543419
-0.4152,-2.0170619,3.0544908
-0.4148,-2.0172183,3.0539883
-0.4144,-2.017158,3.0539581
-0.414,-2.0168828,3.0537923
-0.4136,-2.0168791,3.0537923
-0.4132,-2.0170619,3.0537923
-0.4128,-2.0170619,3.0537923
-0.4124,-2.0057863,3.0623187
-0.412,-1.9148845,3.1202608
-0.4116,-1.9110567,3.1275603
-0.4112,-1.9155267,3.133475
-0.4108,-1.9155386,3.13371
-0.4104,-1.9155587,3.1339286
-0.41,-1.9158527,3.1331579
-0.4096,-1.9153031,3.132938
-0.4092,-1.9158307,3.1333074
-0.4088,-1.9158527,3.1339098
-0.4084,-1.9160279,3.1333143
-0.408,-1.9158527,3.1328344
-0.4076,-1.9158527,3.1336221
-0.4072,-1.8812556,3.1500968
-0.4068,-1.7934,3.1775393
-0.4064,-1.7980781,3.1898481
-0.406,-1.7997063,3.1921999
-0.4056,-1.8001165,3.1928871
-0.4052,-1.7999708,3.1932245
-0.4048,-1.8000964,3.1927684
-0.4044,-1.7995141,3.1927684
-0.404,-1.8000769,3.1930699
-0.4036,-1.7999607,3.1930869
-0.4032,-1.8001844,3.192972
-0.4028,-1.800452,3.1925329
-0.4024,-1.8000286,3.1927175
-0.402,-1.7237854,3.2099917
-0.4016,-1.6680034,3.2209184
-0.4012,-1.6725034,3.2283444
-0.4008,-1.6733678,3.2298394
-0.4004,-1.6736259,3.2299072
-0.4,-1.6738615,3.2294362
-0.3996,-1.6736259,3.2296717
-0.3992,-1.6740971,3.2298903
-0.3988,-1.6744312,3.2296717
-0.3984,-1.6743778,3.2296378
-0.398,-1.6744331,3.2291158
-0.3976,-1.6741479,3.2294361
-0.3972,-1.6719118,3.2296133
-0.3968,-1.5464136,3.2352003
-0.3964,-1.5363475,3.2365721
-0.396,-1.5392038,3.2420178
-0.3956,-1.5396259,3.2427515
-0.3952,-1.5393697,3.2423683
-0.3948,-1.5394243,3.2424625
-0.3944,-1.5395581,3.2424701
-0.394,-1.5394488,3.2422345
-0.3936,-1.5394036,3.2420988
-0.3932,-1.5392566,3.2422345
-0.3928,-1.5396749,3.2422345
-0.3924,-1.5394394,3.2422345
-0.392,-1.4967589,3.238447
-0.3916,-1.3982377,3.2194159
-0.3912,-1.4025549,3.2275076
-0.3908,-1.4039966,3.2304569
-0.3904,-1.4042001,3.2306604
-0.39,-1.4043577,3.2310222
-0.3896,-1.4042522,3.2305021
-0.3892,-1.4041077,3.2306924
-0.3888,-1.4042321,3.2306924
-0.3884,-1.4042321,3.2308206
-0.388,-1.4042321,3.2311447
-0.3876,-1.4044256,3.230928
-0.3872,-1.402851,3.2303822
-0.3868,-1.3124611,3.2041269
-0.3864,-1.2646013,3.1839484
-0.386,-1.2692729,3.1944329
-0.3856,-1.2695744,3.1956824
-0.3852,-1.2697704,3.1955165
-0.3848,-1.2699256,3.1955787
-0.3844,-1.2698402,3.1954939
-0.384,-1.2699859,3.1957521
-0.3836,-1.26981,3.1955222
-0.3832,-1.2694538,3.1955109
-0.3828,-1.2698251,3.1950567
-0.3824,-1.2698031,3.19496
-0.382,-1.2617937,3.1917203
-0.3816,-1.1602936,3.1381728
-0.3812,-1.1413998,3.1326464
-0.3808,-1.1435826,3.1376214
-0.3804,-1.1437729,3.1380253
-0.38,-1.1441347,3.1380103
-0.3796,-1.1441819,3.1381478
-0.3792,-1.1441819,3.1382389
-0.3788,-1.1441819,3.1377276
-0.3784,-1.1437371,3.1381723
-0.378,-1.1441819,3.1384343
-0.3776,-1.1444959,3.1385078
-0.3772,-1.1443226,3.1380687
-0.3768,-1.1231063,3.1239948
-0.3764,-1.0256751,3.0524753
-0.376,-1.0274356,3.0581233
-0.3756,-1.0278973,3.06033
-0.3752,-1.0280236,3.0602
-0.3748,-1.0278427,3.0603808
-0.3744,-1.0281329,3.0606949
-0.374,-1.0281329,3.060661
-0.3736,-1.0281329,3.0607408
-0.3732,-1.0277032,3.06033
-0.3728,-1.0280273,3.0606233
-0.3724,-1.0283609,3.0608551
-0.372,-1.0278973,3.06133
-0.3716,-0.9596628,2.9942703
-0.3712,-0.9256278,2.9563995
-0.3708,-0.9281416,2.9634707
-0.3704,-0.9287283,2.96483
-0.37,-0.928604,2.9650203
-0.3696,-0.9284155,2.9652364
-0.3692,-0.9287585,2.9650674
-0.3688,-0.9284155,2.9646868
-0.3684,-0.9285776,2.9650209
-0.368,-0.9288866,2.9653815
-0.3676,-0.9285135,2.9650674
-0.3672,-0.9284268,2.9653664
-0.3668,-0.9211741,2.9550693
-0.3664,-0.846957,2.849489
-0.366,-0.8470398,2.8503593
-0.3656,-0.8487202,2.8550869
-0.3652,-0.8485713,2.855796
-0.3648,-0.8489162,2.856085
-0.3644,-0.848886,2.8564167
-0.364,-0.8490311,2.8561415
-0.3636,-0.8490261,2.8563206
-0.3632,-0.8484846,2.8562471
-0.3628,-0.8491504,2.8562848
-0.3624,-0.8486297,2.8562301
-0.362,-0.848918,2.856085
-0.3616,-0.8287936,2.8152917
-0.3612,-0.7858281,2.7237351
-0.3608,-0.7889576,2.7337595
-0.3604,-0.7894695,2.7362087
-0.36,-0.7900989,2.7363143
-0.3596,-0.7899532,2.7362634
-0.3592,-0.7898552,2.7367383
-0.3588,-0.7899105,2.7366893
-0.3584,-0.7899105,2.7365027
-0.358,-0.7899105,2.7368702
-0.3576,-0.7901668,2.736825
-0.3572,-0.7903075,2.7365027
-0.3568,-0.7904601,2.7365027
-0.3564,-0.7668862,2.6560663
-0.356,-0.7512673,2.6033149
-0.3556,-0.7531241,2.6095749
-0.3552,-0.7532503,2.610553
-0.3548,-0.7534783,2.6101912
-0.3544,-0.754028,2.610536
-0.354,-0.7536762,2.6100235
-0.3536,-0.7535751,2.6103664
-0.3532,-0.7538603,2.6105605
-0.3528,-0.7534199,2.6107377
-0.3524,-0.7532428,2.6109914
-0.352,-0.753403,2.6108966
-0.3516,-0.7532428,2.6106397
-0.3512,-0.7403007,2.4926926
-0.3508,-0.7394613,2.4816413
-0.3504,-0.7404274,2.4846799
-0.35,-0.74068,2.4851679
-0.3496,-0.7407893,2.4850586
-0.3492,-0.7408816,2.485465
-0.3488,-0.7405876,2.4855329
-0.3484,-0.7408816,2.4858193
-0.348,-0.7408401,2.486264
-0.3476,-0.7409155,2.486004
-0.3472,-0.7409155,2.4861887
-0.3468,-0.7410738,2.4863564
-0.3464,-0.7451528,2.4440067
-0.346,-0.7501617,2.3539273
-0.3456,-0.7525838,2.3594046
-0.3452,-0.7527717,2.3604267
-0.3448,-0.7527717,2.3610925
-0.3444,-0.7527717,2.3607961
-0.344,-0.7530167,2.3607772
-0.3436,-0.7532428,2.360325
-0.3432,-0.7527717,2.361075
-0.3428,-0.7527717,2.3606434
-0.3424,-0.7530072,2.361009
-0.342,-0.7528376,2.3607301
-0.3416,-0.7525637,2.3599099
-0.3412,-0.7781816,2.2735309
-0.3408,-0.7853375,2.2380132
-0.3404,-0.788119,2.2439983
-0.34,-0.7885129,2.2444644
-0.3396,-0.7886542,2.2447471
-0.3392,-0.7886542,2.2447471
-0.3388,-0.7886542,2.2449789
-0.3384,-0.7888251,2.2443834
-0.338,-0.7889683,2.244276
-0.3376,-0.7889683,2.2449047
-0.3372,-0.7887377,2.2445831
-0.3368,-0.7890418,2.2446585
-0.3364,-0.8054003,2.2613869
-0.336,-0.9579471,2.504938
-0.3356,-0.9140172,2.434235
-0.3352,-0.9161127,2.4402501
-0.3348,-0.9171423,2.4421855
-0.3344,-0.9167949,2.4425329
-0.334,-0.9169331,2.4421152
-0.3336,-0.9168025,2.4417534
-0.3332,-0.9166743,2.4417477
-0.3328,-0.9170939,2.441759
-0.3324,-0.9171159,2.4421208
-0.332,-0.9167667,2.4421905
-0.3316,-0.9165594,2.4416742
-0.3312,-0.9166046,2.4417477
-0.3308,-0.9167949,2.4419192
-0.3304,-0.8899537,2.3546316
-0.33,-0.8801742,2.32361
-0.3296,-0.8817246,2.3279763
-0.3292,-0.8819331,2.3282012
-0.3288,-0.8824042,2.3287785
-0.3284,-0.8824042,2.3289179
-0.328,-0.8820556,2.3286918
-0.3276,-0.8824005,2.3289142
-0.3272,-0.8821687,2.3286824
-0.3268,-0.8824042,2.3288972
-0.3264,-0.8822572,2.3288294
-0.326,-0.8820462,2.3288802
-0.3256,-0.8801807,2.3091191
-0.3252,-0.8675644,2.2119028
-0.3248,-0.8689513,2.215762
-0.3244,-0.8695851,2.2178733
-0.324,-0.8702748,2.2181673
-0.3236,-0.8700468,2.2185718
-0.3232,-0.8696059,2.2184136
-0.3228,-0.8703125,2.2186007
-0.3224,-0.8700807,2.2186007
-0.322,-0.8703125,2.2183558
-0.3216,-0.8700901,2.218352
-0.3212,-0.8703125,2.2179902
-0.3208,-0.8703125,2.2181296
-0.3204,-0.8758387,2.1598966
-0.32,-0.8775517,2.1025515
-0.3196,-0.8807051,2.1088482
-0.3192,-0.8806768,2.1101535
-0.3188,-0.8806768,2.1101346
-0.3184,-0.8809124,2.1100894
-0.318,-0.8809124,2.1100894
-0.3176,-0.880952,2.1107891
-0.3172,-0.8806768,2.1108859
-0.3168,-0.8809124,2.1108287
-0.3164,-0.8811479,2.1111158
-0.316,-0.881016,2.1110819
-0.3156,-0.881165,2.112896
-0.3152,-0.8859542,2.1046106
-0.3148,-0.9108564,2.0017539
-0.3144,-0.9132735,2.0076132
-0.314,-0.9142258,2.0088017
-0.3136,-0.9140468,2.0090454
-0.3132,-0.9142089,2.0090178
-0.3128,-0.9142465,2.008602
-0.3124,-0.914403,2.0088017
-0.312,-0.9145964,2.008585
-0.3116,-0.9145964,2.0091158
-0.3112,-0.9145964,2.0088042
-0.3108,-0.9144306,2.0089675
-0.3104,-0.9145084,2.0083999
-0.31,-0.9467873,1.9517376
-0.3096,-0.9659707,1.9118091
-0.3092,-0.9689331,1.9169952
-0.3088,-0.9693232,1.9180159
-0.3084,-0.9694984,1.9179933
-0.308,-0.9692572,1.9181139
-0.3076,-0.9690876,1.9181139
-0.3072,-0.9692535,1.9180442
-0.3068,-0.9689312,1.9181403
-0.3064,-0.9690876,1.9184826
-0.306,-0.9690876,1.918362
-0.3056,-0.9689708,1.9182326
-0.3052,-0.9706813,1.9172075
-0.3048,-1.0274989,1.8508701
-0.3044,-1.0426108,1.8377621
-0.304,-1.044229,1.8403752
-0.3036,-1.0441875,1.8410511
-0.3032,-1.0443288,1.8410775
-0.3028,-1.0442874,1.8408325
-0.3024,-1.0442799,1.840825
-0.302,-1.0443891,1.8413206
-0.3016,-1.0444306,1.8412791
-0.3012,-1.0443213,1.8414808
-0.3008,-1.0442459,1.8412622
-0.3004,-1.0439934,1.84159
-0.3,-1.057027,1.832687
-0.2996,-1.1345883,1.7774293
-0.2992,-1.1375367,1.7800134
-0.2988,-1.138778,1.7813225
-0.2984,-1.1388873,1.7810567
-0.298,-1.1388458,1.781889
-0.2976,-1.1387874,1.7818306
-0.2972,-1.1393929,1.7823771
-0.2968,-1.1388533,1.7817289
-0.2964,-1.1386856,1.7814701
